"*STITCH,-19.291544,16.444576"
"*STITCH,-20.183865,15.369676"
"*STITCH,-21.006779,14.241149"
"*STITCH,-21.757135,13.063404"
"*STITCH,-22.432024,11.841016"
"*STITCH,-23.028755,10.578796"
"*STITCH,-23.544977,9.281546"
"*STITCH,-23.97853,7.9543724"
"*STITCH,-24.327585,6.602337"
"*STITCH,-24.590534,5.230809"
"*STITCH,-24.766119,3.8450933"
"*STITCH,-24.853333,2.4506886"
"*STITCH,-24.851477,1.0531963"
"*STITCH,-24.760185,-0.34178865"
"*STITCH,-24.57938,-1.7285912"
"*STITCH,-24.309317,-3.1014657"
"*STITCH,-23.950592,-4.4546084"
"*STITCH,-23.504147,-5.782171"
"*STITCH,-22.971249,-7.0783577"
"*STITCH,-22.35354,-8.337351"
"*STITCH,-21.652998,-9.553402"
"*STITCH,-20.872034,-10.720699"
"*STITCH,-20.013363,-11.8336"
"*STITCH,-19.080175,-12.886434"
"*STITCH,-18.076023,-13.87366"
"*STITCH,-17.00486,-14.789888"
"*STITCH,-15.871033,-15.629905"
"*STITCH,-14.679396,-16.388538"
"*STITCH,-13.435205,-17.060938"
"*STITCH,-12.144104,-17.64244"
"*STITCH,-10.812278,-18.128653"
"*STITCH,-9.446282,-18.515488"
"*STITCH,-8.05323,-18.79922"
"*STITCH,-6.6406226,-18.976479"
"*STITCH,-5.2163963,-19.044409"
"*STITCH,-3.7890496,-19.000586"
"*STITCH,-2.3674402,-18.84316"
"*STITCH,-0.960936,-18.570915"
"*STITCH,0.4206663,-18.183348"
"*STITCH,1.7672204,-17.6807"
"*STITCH,3.068243,-17.0641"
"*STITCH,4.3128033,-16.335606"
"*STITCH,5.489893,-15.498312"
"*STITCH,6.5881667,-14.556508"
"*STITCH,7.5963182,-13.515691"
"*STITCH,8.50302,-12.382779"
"*STITCH,9.297168,-11.166153"
"*STITCH,9.968106,-9.875749"
"*STITCH,10.50578,-8.52315"
"*STITCH,10.901123,-7.1216836"
"*STITCH,11.14633,-5.686287"
"*STITCH,11.235245,-4.2336206"
"*STITCH,11.163883,-2.7818022"
"*STITCH,10.930815,-1.350025"
"*STITCH,10.537612,0.04186568"
"*STITCH,9.989257,1.3739958"
"*STITCH,9.294188,2.6275225"
"*STITCH,8.46431,3.7855263"
"*STITCH,7.514185,4.8342247"
"*STITCH,6.4599233,5.7637243"
"*STITCH,5.317604,6.5681534"
"*STITCH,4.1014767,7.2449193"
"*STITCH,2.8229218,7.7928314"
"*STITCH,1.4904844,8.2097025"
"*STITCH,0.11158537,8.490343"
"*STITCH,-1.3047901,8.626095"
"*STITCH,-2.7457798,8.60627"
"*STITCH,-4.1935525,8.420851"
"*STITCH,-5.6260037,8.063267"
"*STITCH,-7.0184994,7.5321946"
"*STITCH,-8.346264,6.8321347"
"*STITCH,-9.586099,5.9729476"
"*STITCH,-10.717792,4.9687486"
"*STITCH,-11.724794,3.836632"
"*STITCH,-12.594328,2.5954933"
"*STITCH,-13.317317,1.2650214"
"*STITCH,-13.88801,-0.13503166"
"*STITCH,-14.303583,-1.5854292"
"*STITCH,-14.563701,-3.0677834"
"*STITCH,-14.670187,-4.5649533"
"*STITCH,-14.626548,-6.0609403"
"*STITCH,-14.437698,-7.5410423"
"*STITCH,-14.1096525,-8.992019"
"*STITCH,-13.649361,-10.401815"
"*STITCH,-13.064376,-11.759766"
"*STITCH,-12.362869,-13.0563"
"*STITCH,-11.553253,-14.283072"
"*STITCH,-10.644256,-15.43287"
"*STITCH,-9.644741,-16.499401"
"*STITCH,-8.563676,-17.477354"
"*STITCH,-7.409986,-18.362303"
"*STITCH,-6.1925282,-19.1507"
"*STITCH,-4.9201107,-19.839685"
"*STITCH,-3.6014209,-20.427124"
"*STITCH,-2.2448545,-20.91159"
"*STITCH,-0.8587216,-21.292242"
"*STITCH,0.5489117,-21.568777"
"*STITCH,1.9702318,-21.741486"
"*STITCH,3.3976803,-21.811071"
"*STITCH,4.8239627,-21.778728"
"*STITCH,6.242046,-21.64607"
"*STITCH,7.6451607,-21.41509"
"*STITCH,9.026885,-21.088137"
"*STITCH,10.380968,-20.667902"
"*STITCH,11.701598,-20.157362"
"*STITCH,12.98321,-19.559767"
"*STITCH,14.2205105,-18.878662"
"*STITCH,15.4085245,-18.117798"
"*STITCH,16.54255,-17.281181"
"*STITCH,17.618216,-16.37302"
"*STITCH,18.63147,-15.397652"
"*STITCH,19.57858,-14.359587"
"*STITCH,20.456085,-13.263519"
"*STITCH,21.260826,-12.114267"
"*STITCH,21.98991,-10.916827"
"*STITCH,22.64087,-9.676136"
"*STITCH,23.211422,-8.397357"
"*STITCH,23.699627,-7.0857363"
"*STITCH,24.103827,-5.7465725"
"*STITCH,24.422688,-4.3852124"
"*STITCH,24.655191,-3.0069413"
"*STITCH,24.800583,-1.6172572"
"*STITCH,24.858427,-0.22157764"
"*STITCH,24.828568,1.1747711"
